image_id,rig_frame_id,camera,timestamp_ns,capture_fraction,split_v9,battery_member,battery_faces,tile_ids,environment,lidar_ceiling_pts,lidar_wall_sectors,stationary,x_m,y_m,z_m,pose_source
img_af0c87414478c62a4258fbee,rig_626e93c9228dc8ed10db7617,right,1772726541852632064,0.7308,train,False,,0|1|2|3,indoor,160101,8,False,7.6009,-4.2153,2.0952,accepted_independent_pos_prior_at
img_ff02d8c153151283c2e34cd4,rig_626e93c9228dc8ed10db7617,left,1772726541852634880,0.7308,train,False,,0|1|2|3,indoor,160101,8,False,7.6009,-4.2153,2.0952,accepted_independent_pos_prior_at
img_7eb69cbcb3cfc4f6f4283b99,rig_f50ee5341312269e69fe7892,right,1772726542352633088,0.733,train,False,,0|1|2|3,indoor,165147,8,False,7.6795,-4.3098,2.0994,accepted_independent_pos_prior_at
img_afa4fada790a296589f9fe98,rig_f50ee5341312269e69fe7892,left,1772726542352634880,0.733,train,False,,0|1|2|3,indoor,165147,8,False,7.6795,-4.3098,2.0994,accepted_independent_pos_prior_at
img_74b928466746e82240803e26,rig_bb59c628595f4627352f9cf5,right,1772726542852616192,0.7353,train,False,,0|1|3,indoor,165158,8,False,7.7516,-4.3717,2.103,accepted_independent_pos_prior_at
img_c04b37a9ccae6e3f6a62ef81,rig_bb59c628595f4627352f9cf5,left,1772726542852632064,0.7353,train,False,,0|1|2|3,indoor,165158,8,False,7.7516,-4.3717,2.103,accepted_independent_pos_prior_at
img_0baaa27b93015822440b687d,rig_f8ded7c55aa6618f7f932f78,right,1772726543352647936,0.7376,train,False,,0|1|3,indoor,162872,8,False,7.7927,-4.4147,2.1009,accepted_independent_pos_prior_at
img_c49faa1d11365b47610f1cef,rig_f8ded7c55aa6618f7f932f78,left,1772726543352663040,0.7376,train,False,,0|1|2|3,indoor,162872,8,False,7.7927,-4.4147,2.1009,accepted_independent_pos_prior_at
img_024ff4947bc3d3decbcf878c,rig_eab7ff45ccdb39a9651cea7d,right,1772726543852675840,0.7398,train,False,,0|1|3,indoor,155738,8,False,7.8079,-4.4843,2.1064,accepted_independent_pos_prior_at
img_b831b33deb3ad98c70a7934d,rig_eab7ff45ccdb39a9651cea7d,left,1772726543852691968,0.7398,train,False,,1|2|3,indoor,155738,8,False,7.8079,-4.4843,2.1064,accepted_independent_pos_prior_at
img_4bfbec80c6152c3ca53f80df,rig_5f69d828774526ed0ca7afd8,right,1772726544352706048,0.7421,train,False,,0|1|3,indoor,153948,8,False,7.8019,-4.4995,2.1058,accepted_independent_pos_prior_at
img_a6e40bded3c9f2217bdca885,rig_5f69d828774526ed0ca7afd8,left,1772726544352721920,0.7421,train,False,,1|2|3,indoor,153948,8,False,7.8019,-4.4995,2.1058,accepted_independent_pos_prior_at
img_b0dff84e59a8923bb4475ce6,rig_f332edb76f172fde248e998e,right,1772726544852802048,0.7443,train,False,,0|1|3,indoor,151942,8,False,7.7908,-4.5157,2.0951,accepted_independent_pos_prior_at
img_d4b43c110801599d2031af14,rig_f332edb76f172fde248e998e,left,1772726544852805888,0.7443,train,False,,1|2|3,indoor,151942,8,False,7.7908,-4.5157,2.0951,accepted_independent_pos_prior_at
img_7bd154c88477cf14f3e327e8,rig_cae275c40aa549790e52fd20,right,1772726545352769024,0.7466,train,False,,0|1|3,indoor,151481,8,False,7.8141,-4.5239,2.0791,accepted_independent_pos_prior_at
img_41472835d6d01c3b9eee86f3,rig_cae275c40aa549790e52fd20,left,1772726545352782848,0.7466,train,False,,1|2|3,indoor,151481,8,False,7.8141,-4.5239,2.0791,accepted_independent_pos_prior_at
img_0b5c7e5b6ece9c8468b97f45,rig_e4d458f95dcbeb0f06651337,right,1772726545852794880,0.7489,train,False,,0|1|3,indoor,149205,8,False,7.9212,-4.5437,2.0897,accepted_independent_pos_prior_at
img_02c50c1e41ca50d8799dfef7,rig_e4d458f95dcbeb0f06651337,left,1772726545852810752,0.7489,train,False,,1|2|3,indoor,149205,8,False,7.9212,-4.5437,2.0897,accepted_independent_pos_prior_at
img_c7ece5aea1a2713fff288e22,rig_17ce22fa282acba5bd402357,right,1772726546352824064,0.7511,train,False,,0|1|3,indoor,145899,8,False,8.0372,-4.5437,2.0992,accepted_independent_pos_prior_at
img_809b1e32b82c29585751f38a,rig_17ce22fa282acba5bd402357,left,1772726546352840960,0.7511,train,False,,1|2|3,indoor,145899,8,False,8.0372,-4.5437,2.0992,accepted_independent_pos_prior_at
img_5140482a9cf7118888ff9760,rig_4325fccd73567f9f5074f0e8,right,1772726546852904960,0.7534,train,False,,0|1|3,indoor,141031,8,False,8.0786,-4.5733,2.0862,accepted_independent_pos_prior_at
img_25e709e621e208bb6d69963c,rig_4325fccd73567f9f5074f0e8,left,1772726546852907776,0.7534,train,False,,1|2|3,indoor,141031,8,False,8.0786,-4.5733,2.0862,accepted_independent_pos_prior_at
img_e551d37320249fc3f94c8b16,rig_9c3f1ac5de3379b735c9526f,right,1772726547352928000,0.7557,train,False,,0|1|3,indoor,127470,8,False,8.083,-4.6796,2.0683,accepted_independent_pos_prior_at
img_ae847fd97d3627e78b825c01,rig_9c3f1ac5de3379b735c9526f,left,1772726547352930048,0.7557,train,False,,1|2|3,indoor,127470,8,False,8.083,-4.6796,2.0683,accepted_independent_pos_prior_at
img_2c358f7a9417c85d1593883a,rig_7f979503308dbb5497dc8184,right,1772726547852914944,0.7579,train,False,,0|1|3,indoor,122579,8,False,8.0419,-4.7267,2.0774,accepted_independent_pos_prior_at
img_84697fc9c6f4c5bed7b7f5e7,rig_7f979503308dbb5497dc8184,left,1772726547852930048,0.7579,train,False,,1|2|3,indoor,122579,8,False,8.0419,-4.7267,2.0774,accepted_independent_pos_prior_at
img_6400739caa04d0ac69c41527,rig_5916fbf9e5b59aa4a15d6852,right,1772726548352942848,0.7602,train,False,,0|1|3,indoor,126652,8,False,7.9947,-4.7079,2.0544,accepted_independent_pos_prior_at
img_cde176116532a2d3ea90b8fd,rig_5916fbf9e5b59aa4a15d6852,left,1772726548352958976,0.7602,train,False,,1|2|3,indoor,126652,8,False,7.9947,-4.7079,2.0544,accepted_independent_pos_prior_at
img_5bdabac3f28d924130023096,rig_3a5432d0e841f5018f0426c3,right,1772726548853032960,0.7624,train,False,,0|1|3,indoor,125794,8,False,7.9771,-4.7172,1.9829,accepted_independent_pos_prior_at
img_4fc4ba78911aae895973bd93,rig_3a5432d0e841f5018f0426c3,left,1772726548853036800,0.7624,train,False,,1|2|3,indoor,125794,8,False,7.9771,-4.7172,1.9829,accepted_independent_pos_prior_at
img_1625062b5dbc6697b950a64d,rig_baf1f86f504d512866abf083,right,1772726549353006848,0.7647,train,False,,0|1|3,indoor,117236,8,False,8.008,-4.7754,1.9401,accepted_independent_pos_prior_at
img_1dbea71c3cf92e7aa3fc5df4,rig_baf1f86f504d512866abf083,left,1772726549353015808,0.7647,train,False,,0|1|2|3,indoor,117236,8,False,8.008,-4.7754,1.9401,accepted_independent_pos_prior_at
img_00bf665bae8b75617aac7789,rig_b7463a427ef7798624fd8d32,right,1772726549853083904,0.767,train,False,,0|1|3,indoor,108271,8,False,8.0259,-4.8411,1.9034,accepted_independent_pos_prior_at
img_4e61dfa73359cbec43694b5d,rig_b7463a427ef7798624fd8d32,left,1772726549853085952,0.767,train,False,,0|1|2|3,indoor,108271,8,False,8.0259,-4.8411,1.9034,accepted_independent_pos_prior_at
img_39d39b7da0de74e43e25c19f,rig_73fcc250282f0b61f460356a,right,1772726550353062912,0.7692,train,False,,0|1|3,indoor,103282,8,False,8.0356,-4.8771,1.8628,accepted_independent_pos_prior_at
img_0ea21c0b2a26ae88b3f41c1b,rig_73fcc250282f0b61f460356a,left,1772726550353076992,0.7692,train,False,,0|1|2|3,indoor,103282,8,False,8.0356,-4.8771,1.8628,accepted_independent_pos_prior_at
img_27c0b49a4b63e69324d8c3d1,rig_6296a401173f311ed04d9c2f,right,1772726550853093888,0.7715,train,False,,0|1|3,indoor,101315,8,False,8.0436,-4.8895,1.8481,accepted_independent_pos_prior_at
img_50788709c27115356ae913b1,rig_6296a401173f311ed04d9c2f,left,1772726550853106944,0.7715,train,False,,0|1|2|3,indoor,101315,8,False,8.0436,-4.8895,1.8481,accepted_independent_pos_prior_at
img_c9d1fab35661b2bd69281bfa,rig_403ae798f86ad0a17606adde,right,1772726551353185024,0.7738,train,False,,0|1|3,indoor,100502,8,False,8.052,-4.8935,1.8293,accepted_independent_pos_prior_at
img_d22b97313624830c9ce567d4,rig_403ae798f86ad0a17606adde,left,1772726551353188096,0.7738,train,False,,0|1|2|3,indoor,100502,8,False,8.052,-4.8935,1.8293,accepted_independent_pos_prior_at
img_fa406b2765880acfff439bb7,rig_259f13e81b17068c6635d2e1,right,1772726551853153024,0.776,train,False,,0|1|3,indoor,101402,8,False,8.0531,-4.8873,1.8196,accepted_independent_pos_prior_at
img_be7fbc047b987740dd2c4760,rig_259f13e81b17068c6635d2e1,left,1772726551853168896,0.776,train,False,,0|1|2|3,indoor,101402,8,False,8.0531,-4.8873,1.8196,accepted_independent_pos_prior_at
img_7ce21959ed0341af67a18655,rig_a8b7714d368911bee760906e,right,1772726552353229056,0.7783,train,False,,0|1|3,indoor,100183,8,False,8.0631,-4.8941,1.8106,accepted_independent_pos_prior_at
img_d542368d10f026e374aefea0,rig_a8b7714d368911bee760906e,left,1772726552353230848,0.7783,train,False,,0|1|2|3,indoor,100183,8,False,8.0631,-4.8941,1.8106,accepted_independent_pos_prior_at
img_73f4d80d0df342e9c22fd43b,rig_6f63cb3e6f1715db3efb3145,right,1772726552853213952,0.7805,train,False,,0|1|3,indoor,99145,8,False,8.1002,-4.8936,1.8451,accepted_independent_pos_prior_at
img_afaf7f3f1d8bcc555be40c0f,rig_6f63cb3e6f1715db3efb3145,left,1772726552853229056,0.7805,train,False,,1|2|3,indoor,99145,8,False,8.1002,-4.8936,1.8451,accepted_independent_pos_prior_at
img_36d8bec5f2733d9cb65049e8,rig_b80565635f69091466b4cc32,right,1772726553353293056,0.7828,train,False,,0|1|3,indoor,99063,8,False,8.1444,-4.8829,1.8807,accepted_independent_pos_prior_at
img_84c4dd47f20c39c3503715c4,rig_b80565635f69091466b4cc32,left,1772726553353296128,0.7828,train,False,,1|2|3,indoor,99063,8,False,8.1444,-4.8829,1.8807,accepted_independent_pos_prior_at
img_b1c500990871617a4fbe2492,rig_dad6414d3a0780b4bd18caeb,right,1772726553853325824,0.7851,train,False,,0|1|3,indoor,103728,8,False,8.221,-4.816,1.9159,accepted_independent_pos_prior_at
img_6d2459e72635c43c38ab9b72,rig_dad6414d3a0780b4bd18caeb,left,1772726553853328896,0.7851,train,False,,1|2|3,indoor,103728,8,False,8.221,-4.816,1.9159,accepted_independent_pos_prior_at
img_db885bf185aea1b124e987d6,rig_3f5315056beccf8512b5d98a,right,1772726554353341952,0.7873,train,False,,0|1|3,indoor,110109,8,False,8.3449,-4.6989,1.9699,accepted_independent_pos_prior_at
img_349bb000c52f5a9444858a63,rig_3f5315056beccf8512b5d98a,left,1772726554353345792,0.7873,train,False,,1|2|3,indoor,110109,8,False,8.3449,-4.6989,1.9699,accepted_independent_pos_prior_at
img_cd82e547ec1029199a8abeed,rig_694808f82a99f58369491ead,right,1772726554853381888,0.7896,train,False,,0|1|3,indoor,100590,8,False,8.4905,-4.6949,1.9992,accepted_independent_pos_prior_at
img_5375dc7ac212760e86ea04e4,rig_694808f82a99f58369491ead,left,1772726554853384960,0.7896,train,False,,1|2|3,indoor,100590,8,False,8.4905,-4.6949,1.9992,accepted_independent_pos_prior_at
img_1447a95d9944f177d0c884ab,rig_e0ad9a754c98bed980df1462,right,1772726555353361920,0.7919,train,False,,0|1|3,indoor,82734,8,False,8.7515,-4.7919,2.0353,accepted_independent_pos_prior_at
img_ae7fcdb96cefc23a2e9b1cb8,rig_e0ad9a754c98bed980df1462,left,1772726555353378048,0.7919,train,False,,1|2|3,indoor,82734,8,False,8.7515,-4.7919,2.0353,accepted_independent_pos_prior_at
img_4bf0c01e63bf51cbb309ab52,rig_f21f6751ff670a2c323f314f,right,1772726555853392896,0.7941,train,False,,0|3,indoor,73921,8,False,8.9391,-4.8531,2.0591,accepted_independent_pos_prior_at
img_db74abe8fe99e50cd417fb92,rig_f21f6751ff670a2c323f314f,left,1772726555853407744,0.7941,train,False,,1|2|3,indoor,73921,8,False,8.9391,-4.8531,2.0591,accepted_independent_pos_prior_at
img_7db20f6aebe0e3a515e10bd7,rig_4dbcf0b4219e7ac87e58c966,right,1772726556353435904,0.7964,train,False,,0|3,indoor,67524,8,False,9.1647,-4.8136,2.1124,accepted_independent_pos_prior_at
img_bde382b774c98e42606ebea1,rig_4dbcf0b4219e7ac87e58c966,left,1772726556353438976,0.7964,train,False,,1|2|3,indoor,67524,8,False,9.1647,-4.8136,2.1124,accepted_independent_pos_prior_at
img_3a2cd4cb27c6ae470c8a776f,rig_9bc444ecb573fb381ad46385,right,1772726556853451008,0.7986,train,False,,0|3,indoor,61941,8,False,9.3289,-4.7776,2.1611,accepted_independent_pos_prior_at
img_c3ccda95371ed93a9732b302,rig_9bc444ecb573fb381ad46385,left,1772726556853466880,0.7986,train,False,,1|2|3,indoor,61941,8,False,9.3289,-4.7776,2.1611,accepted_independent_pos_prior_at
img_9fe8d294f8291e2e63f2ff7a,rig_0c0cecb0aef0c52ce2c6aa9d,right,1772726557353544960,0.8009,train,False,,0|3,indoor,57431,8,False,9.4968,-4.7538,2.1972,accepted_independent_pos_prior_at
img_dbcbd71faaeb6348cda02573,rig_0c0cecb0aef0c52ce2c6aa9d,left,1772726557353548032,0.8009,train,False,,1|2|3,indoor,57431,8,False,9.4968,-4.7538,2.1972,accepted_independent_pos_prior_at
img_7553fbc5b6a2ed11c46f6679,rig_c5a8656612f8451157b2314f,right,1772726557853574144,0.8032,train,False,,0|3,indoor,60964,8,False,9.5788,-4.6842,2.2104,accepted_independent_pos_prior_at
img_c722df52e100f0a4d6d722c4,rig_c5a8656612f8451157b2314f,left,1772726557853576960,0.8032,train,False,,1|2|3,indoor,60964,8,False,9.5788,-4.6842,2.2104,accepted_independent_pos_prior_at
img_91231b770853ee6f31fd441d,rig_a22b187e8c911fae160eb070,right,1772726558353667072,0.8054,train,False,,0|3,indoor,62630,8,False,9.6285,-4.5694,2.2444,accepted_independent_pos_prior_at
img_441e03f73d0b76f84c505db3,rig_a22b187e8c911fae160eb070,left,1772726558353671936,0.8054,train,False,,1|2|3,indoor,62630,8,False,9.6285,-4.5694,2.2444,accepted_independent_pos_prior_at
img_440b6428527ae918168fe118,rig_b523206b5c02312cc70e1083,right,1772726558853574144,0.8077,train,False,,3,indoor,63369,8,False,9.6613,-4.4827,2.2496,accepted_independent_pos_prior_at
img_1a265d9e130f6059a7c5e9a6,rig_b523206b5c02312cc70e1083,left,1772726558853588992,0.8077,train,False,,1|2|3,indoor,63369,8,False,9.6613,-4.4827,2.2496,accepted_independent_pos_prior_at
img_bfbb16cab9351336cbae5c22,rig_57daa39210e3df64a754fd7b,right,1772726559353668864,0.81,train,False,,3,indoor,63008,8,False,9.7282,-4.4161,2.2517,accepted_independent_pos_prior_at
img_ad64d81e52a8a7bcc90a5256,rig_57daa39210e3df64a754fd7b,left,1772726559353672960,0.81,train,False,,1|2|3,indoor,63008,8,False,9.7282,-4.4161,2.2517,accepted_independent_pos_prior_at
img_ca6a4f96a142bed62ed01bae,rig_dbc687d199a2da7ebdb5dda7,right,1772726559853711872,0.8122,train,False,,3,indoor,61905,8,False,9.7867,-4.3488,2.2585,accepted_independent_pos_prior_at
img_2b03f8db151c2afacd17aa26,rig_dbc687d199a2da7ebdb5dda7,left,1772726559853716736,0.8122,train,False,,0|1|2|3,indoor,61905,8,False,9.7867,-4.3488,2.2585,accepted_independent_pos_prior_at
img_935670a8a1dbf6b894912f46,rig_c046f0161fd75506c28c1295,right,1772726560353713920,0.8145,train,False,,3,indoor,61938,8,False,9.7541,-4.2687,2.2518,accepted_independent_pos_prior_at
img_df257f89026fc472276ed04c,rig_c046f0161fd75506c28c1295,left,1772726560353716736,0.8145,train,False,,0|1|2|3,indoor,61938,8,False,9.7541,-4.2687,2.2518,accepted_independent_pos_prior_at
img_0e50eb0011f0a71bb300d616,rig_3d361a9bac2d45b63fbaa31a,right,1772726560853689856,0.8167,train,False,,3,indoor,59691,8,False,9.684,-4.1512,2.258,accepted_independent_pos_prior_at
img_af58ddf11594de171687a482,rig_3d361a9bac2d45b63fbaa31a,left,1772726560853705984,0.8167,train,False,,0|1|2|3,indoor,59691,8,False,9.684,-4.1512,2.258,accepted_independent_pos_prior_at
img_37557d4033ab0e63b9269326,rig_b53ee284fd9a573a541d1d24,right,1772726561353721856,0.819,train,False,,3,indoor,54861,8,False,9.609,-4.0878,2.2576,accepted_independent_pos_prior_at
img_443900e4c8ed5b29fb38d36a,rig_b53ee284fd9a573a541d1d24,left,1772726561353735936,0.819,train,False,,0|1|2|3,indoor,54861,8,False,9.609,-4.0878,2.2576,accepted_independent_pos_prior_at
img_2eb75f90a556b23139d0bb4a,rig_ed33bf04ed9e08f599df2b53,right,1772726561853813760,0.8213,train,False,,2|3,indoor,50890,8,False,9.5713,-4.0469,2.2612,accepted_independent_pos_prior_at
img_39270baa183005e40c561a87,rig_ed33bf04ed9e08f599df2b53,left,1772726561853817856,0.8213,train,False,,0|1|2,indoor,50890,8,False,9.5713,-4.0469,2.2612,accepted_independent_pos_prior_at
img_72da77466142f9222ca9b432,rig_88881f0687d041c6f2099021,right,1772726562353859072,0.8235,train,False,,1|2|3,indoor,48709,8,False,9.5351,-4.0105,2.2796,accepted_independent_pos_prior_at
img_d733262793847c605e65099a,rig_88881f0687d041c6f2099021,left,1772726562353862912,0.8235,train,False,,0|1|2,indoor,48709,8,False,9.5351,-4.0105,2.2796,accepted_independent_pos_prior_at
img_a2dfad8a426ffd116653cba3,rig_8dc919a038e91363f01ee701,right,1772726562853868032,0.8258,train,False,,1|2|3,indoor,48157,8,False,9.5334,-3.991,2.2825,accepted_independent_pos_prior_at
img_d04d0ca787fbef2b28f090d4,rig_8dc919a038e91363f01ee701,left,1772726562853872128,0.8258,train,False,,0|1|2,indoor,48157,8,False,9.5334,-3.991,2.2825,accepted_independent_pos_prior_at
img_ff4fb6b1ca02a215264ee27d,rig_d173e0b2e7cdcd32b8c5aeed,right,1772726563353837056,0.8281,train,False,,3,indoor,52242,8,False,9.6619,-3.9784,2.2747,accepted_independent_pos_prior_at
img_fb8d4e5c370423a144a63ab7,rig_d173e0b2e7cdcd32b8c5aeed,left,1772726563353852928,0.8281,train,False,,0|1|2|3,indoor,52242,8,False,9.6619,-3.9784,2.2747,accepted_independent_pos_prior_at
img_34035c60c399851165cbcde7,rig_ab047c378b76552bf8f719ce,right,1772726563853946880,0.8303,train,False,,3,indoor,53317,8,False,9.6498,-4.0101,2.2713,accepted_independent_pos_prior_at
img_56187043b1e7cbb8149b6379,rig_ab047c378b76552bf8f719ce,left,1772726563853952000,0.8303,train,False,,0|1|2|3,indoor,53317,8,False,9.6498,-4.0101,2.2713,accepted_independent_pos_prior_at
img_d5335345fe007b4c44932e1a,rig_edc3bafffda033f20b96d6e7,right,1772726564353953792,0.8326,train,False,,3,indoor,51985,8,False,9.5955,-4.0417,2.2738,accepted_independent_pos_prior_at
img_a582079f26f392696e22c9e8,rig_edc3bafffda033f20b96d6e7,left,1772726564353956864,0.8326,train,False,,0|1|2|3,indoor,51985,8,False,9.5955,-4.0417,2.2738,accepted_independent_pos_prior_at
img_90c0463e6650f34ae43bf0a1,rig_ed16943e003f7cce4fcbc055,right,1772726564853986048,0.8348,train,False,,3,indoor,52073,8,False,9.584,-4.0631,2.279,accepted_independent_pos_prior_at
img_357e0e61ad2c2c039b3d8981,rig_ed16943e003f7cce4fcbc055,left,1772726564853989888,0.8348,train,False,,0|1|2|3,indoor,52073,8,False,9.584,-4.0631,2.279,accepted_independent_pos_prior_at
img_90c4c943ac74ab146341b73c,rig_4e6715c571c1c91471c3c28b,right,1772726565353952768,0.8371,train,False,,1|2|3,indoor,52065,8,False,9.5584,-4.1052,2.2867,accepted_independent_pos_prior_at
img_736215cb0d2336e90c45f014,rig_4e6715c571c1c91471c3c28b,left,1772726565353968896,0.8371,train,False,,0|1|2,indoor,52065,8,False,9.5584,-4.1052,2.2867,accepted_independent_pos_prior_at
img_61807e09bce534e140ff3497,rig_bfc013a648d9cb272acc2072,right,1772726565854044928,0.8394,train,False,,1|2|3,indoor,55101,8,False,9.4286,-4.148,2.2774,accepted_independent_pos_prior_at
img_e077fcb4955280ec1710e251,rig_bfc013a648d9cb272acc2072,left,1772726565854048000,0.8394,train,False,,0|1|2,indoor,55101,8,False,9.4286,-4.148,2.2774,accepted_independent_pos_prior_at
img_783c40ea973d77f89e68bd01,rig_18ad96609b9bcb22a55e0903,right,1772726566354014976,0.8416,train,False,,1|2|3,indoor,64747,8,False,9.2404,-4.2094,2.2641,accepted_independent_pos_prior_at
img_e9e61ec207e9b17024332b8e,rig_18ad96609b9bcb22a55e0903,left,1772726566354029056,0.8416,train,False,,0|1|2,indoor,64747,8,False,9.2404,-4.2094,2.2641,accepted_independent_pos_prior_at
img_8ef82436b387ffb945bf91a5,rig_4c0225da8a77199deca115fd,right,1772726566854084864,0.8439,train,False,,1|2|3,indoor,77114,8,False,9.0022,-4.2975,2.2592,accepted_independent_pos_prior_at
img_3d1b5a29d5f1e5eadcddf16e,rig_4c0225da8a77199deca115fd,left,1772726566854088192,0.8439,train,False,,0|1|2|3,indoor,77114,8,False,9.0022,-4.2975,2.2592,accepted_independent_pos_prior_at
img_ff7bb1d8e38e09e81058a33b,rig_675eeb0cbecc3b94dff85183,right,1772726567354107904,0.8462,train,False,,1|2|3,indoor,90891,8,False,8.7686,-4.3381,2.2484,accepted_independent_pos_prior_at
img_769f7332c72ccca1e08d266b,rig_675eeb0cbecc3b94dff85183,left,1772726567354110976,0.8462,train,False,,0|1|2|3,indoor,90891,8,False,8.7686,-4.3381,2.2484,accepted_independent_pos_prior_at
img_1c9c566ccc6d3b5e801f396d,rig_3d24f62e769f9eae03564a1a,right,1772726567854182912,0.8484,train,False,,1|2|3,indoor,120101,8,False,8.4953,-4.288,2.2379,accepted_independent_pos_prior_at
img_231b7c7f9d8a8a43c94a9fd3,rig_3d24f62e769f9eae03564a1a,left,1772726567854188032,0.8484,train,False,,0|1|2|3,indoor,120101,8,False,8.4953,-4.288,2.2379,accepted_independent_pos_prior_at
img_3a87ece1cbe89f05808cde41,rig_9c5420c2dc4237861155c34a,right,1772726568354127872,0.8507,train,False,,1|2|3,indoor,151494,8,False,8.2247,-4.2969,2.2179,accepted_independent_pos_prior_at
img_1de04bfc85f49dfaa0d0a760,rig_9c5420c2dc4237861155c34a,left,1772726568354146048,0.8507,train,False,,0|1|2|3,indoor,151494,8,False,8.2247,-4.2969,2.2179,accepted_independent_pos_prior_at
img_50b23cb80cabf1841bac6f5c,rig_e7b87302ddd5eea841767532,right,1772726568854157056,0.8529,train,False,,1|2|3,indoor,168021,8,False,8.0222,-4.2331,2.2014,accepted_independent_pos_prior_at
img_066ac1dbdc61cd379421eeef,rig_e7b87302ddd5eea841767532,left,1772726568854172928,0.8529,train,False,,0|1|2|3,indoor,168021,8,False,8.0222,-4.2331,2.2014,accepted_independent_pos_prior_at
img_71a7ea5f418376a993b7afdc,rig_6c1ad393c23fd7273a74566c,right,1772726569354188032,0.8552,train,False,,1|2|3,indoor,167675,8,False,7.7845,-4.0445,2.1765,accepted_independent_pos_prior_at
img_03d3b8c62d66fac93b032a26,rig_6c1ad393c23fd7273a74566c,left,1772726569354202880,0.8552,train,False,,0|1|2|3,indoor,167675,8,False,7.7845,-4.0445,2.1765,accepted_independent_pos_prior_at
img_abcaa5cd6df859ada3b95e63,rig_707e643a791bb47a4463b704,right,1772726569854267904,0.8575,train,False,,1|2|3,indoor,145342,8,False,7.5766,-3.9278,2.132,accepted_independent_pos_prior_at
img_4777fe5d9cdf240d46e60bea,rig_707e643a791bb47a4463b704,left,1772726569854270976,0.8575,train,False,,0|1|2|3,indoor,145342,8,False,7.5766,-3.9278,2.132,accepted_independent_pos_prior_at
img_1966204401da23120883fd70,rig_185c950ddf4051317e0a520a,right,1772726570354244864,0.8597,train,False,,1|2|3,indoor,116664,8,False,7.3594,-3.8457,2.1068,accepted_independent_pos_prior_at
img_485cd4c5ca8d267f58fcc97d,rig_185c950ddf4051317e0a520a,left,1772726570354260992,0.8597,train,False,,0|1|2|3,indoor,116664,8,False,7.3594,-3.8457,2.1068,accepted_independent_pos_prior_at
img_bcc1fa7629c0cbff22cd2e32,rig_5942bb995bfef7e68350bdd4,right,1772726570854327808,0.862,train,False,,1|2|3,indoor,104096,8,False,7.2588,-3.7903,2.0728,accepted_independent_pos_prior_at
img_11466a5a9c6d1f4586f1c7d2,rig_5942bb995bfef7e68350bdd4,left,1772726570854331136,0.862,train,False,,0|1|2|3,indoor,104096,8,False,7.2588,-3.7903,2.0728,accepted_independent_pos_prior_at
img_cc38ed44cf7d949c28bae20e,rig_62b603365e4950b385b6def3,right,1772726571354300928,0.8643,train,False,,1|2|3,indoor,97883,8,False,7.2137,-3.7379,2.067,accepted_independent_pos_prior_at
img_5411aa9b437446a0c0642a33,rig_62b603365e4950b385b6def3,left,1772726571354317056,0.8643,train,False,,0|1|2|3,indoor,97883,8,False,7.2137,-3.7379,2.067,accepted_independent_pos_prior_at
img_4a55ba7140adf532c2944b6d,rig_9614504d089c4bd4339bcbf8,right,1772726571854328832,0.8665,train,False,,1|2|3,indoor,93328,8,False,7.1733,-3.7119,2.0679,accepted_independent_pos_prior_at
img_10c63029b85d03efbb6fd32d,rig_9614504d089c4bd4339bcbf8,left,1772726571854343936,0.8665,train,False,,0|1|2|3,indoor,93328,8,False,7.1733,-3.7119,2.0679,accepted_independent_pos_prior_at
img_e1b2fb3c5e8472dcbba00e23,rig_170506eedce2237ac07c901a,right,1772726572354413056,0.8688,train,False,,1|2|3,indoor,88866,8,False,7.1008,-3.7462,2.064,accepted_independent_pos_prior_at
img_3991b4dd0731c1ce6d644839,rig_170506eedce2237ac07c901a,left,1772726572354415872,0.8688,train,False,,0|1|3,indoor,88866,8,False,7.1008,-3.7462,2.064,accepted_independent_pos_prior_at
img_669111f98083cce643c39165,rig_3df5a96cc5f425ee41796945,right,1772726572854388992,0.871,train,False,,0|1|2|3,indoor,76314,8,False,6.9438,-3.8263,2.0695,accepted_independent_pos_prior_at
img_8d2055f12af7808e4abb1128,rig_3df5a96cc5f425ee41796945,left,1772726572854402048,0.871,train,False,,0|1|3,indoor,76314,8,False,6.9438,-3.8263,2.0695,accepted_independent_pos_prior_at
img_7cbe47c2fcf912025e6a1750,rig_e615de20b17fa11c9c697b26,right,1772726573354415872,0.8733,train,False,,0|1|2|3,indoor,66686,8,False,6.8333,-3.8728,2.08,accepted_independent_pos_prior_at
img_44fb2a201f01c452448f0215,rig_e615de20b17fa11c9c697b26,left,1772726573354430976,0.8733,train,False,,0|1|3,indoor,66686,8,False,6.8333,-3.8728,2.08,accepted_independent_pos_prior_at
img_59814f6dd62bb0daf23334d6,rig_f1394cd3b2ae3a8bd62a7396,right,1772726573854449152,0.8756,train,False,,0|1|2,indoor,58903,8,False,6.7283,-3.908,2.0864,accepted_independent_pos_prior_at
img_d415319caa70877985cc76c3,rig_f1394cd3b2ae3a8bd62a7396,left,1772726573854462976,0.8756,train,False,,0|1|3,indoor,58903,8,False,6.7283,-3.908,2.0864,accepted_independent_pos_prior_at
img_72ad41ba4c78ddfc7ef4dd7c,rig_1e23692547857c6754b68bdd,right,1772726574354477056,0.8778,train,False,,0|1|2,indoor,57877,8,False,6.7057,-3.9546,2.1,accepted_independent_pos_prior_at
